All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : ECOLI_B.fasta
SeqY filename        : ECOLI_K12.fasta
SeqX name            : NZ_CP014268.2
SeqY name            : NZ_CP009789.1
SeqX length          : 4478958
SeqY length          : 4558660
Min.fragment.length  : 64
Min.Identity         : 80
Tot Hits (seeds)     : 75136
Tot Hits (seeds) used: 6080
Total fragments      : 2242
========================================================
Total CSB: 0
========================================================
Type,xStart,yStart,xEnd,yEnd,strand(f/r),block,length,score,ident,similarity,%ident,SeqX,SeqY
Frag,1801456,896657,1801616,896497,r,0,161,452,137,85.09,85.09,0,0
Frag,2315810,392394,2317049,391155,r,0,1240,4912,1234,99.52,99.52,0,0
Frag,1844836,896626,1844948,896514,r,0,113,340,99,87.61,87.61,0,0
Frag,1632432,1110539,1632544,1110427,r,0,113,340,99,87.61,87.61,0,0
Frag,2172967,577815,2173734,577048,r,0,768,3056,766,99.74,99.74,0,0
Frag,214050,2540477,214203,2540324,r,0,154,408,128,83.12,83.12,0,0
Frag,729456,2030881,730792,2029545,r,0,1337,5260,1326,99.18,99.18,0,0
Frag,61156,2713537,63284,2711409,r,0,2129,8308,2103,98.78,98.78,0,0
Frag,63290,2711405,64543,2710152,r,0,1254,4968,1248,99.52,99.52,0,0
Frag,59155,2715623,59305,2715473,r,0,151,420,128,84.77,84.77,0,0
Frag,59310,2715469,61135,2713644,r,0,1826,7216,1815,99.40,99.40,0,0
Frag,263952,2540467,264031,2540388,r,0,80,232,69,86.25,86.25,0,0
Frag,2797386,20562,2798159,19789,r,0,774,3080,772,99.74,99.74,0,0
Frag,543113,2282215,543245,2282083,r,0,133,348,110,82.71,82.71,0,0
Frag,2236540,607077,2236607,607010,r,0,68,192,58,85.29,85.29,0,0
Frag,1329544,1532536,1329611,1532469,r,0,68,192,58,85.29,85.29,0,0
Frag,1329544,1532714,1329611,1532647,r,0,68,192,58,85.29,85.29,0,0
Frag,214055,2668333,214197,2668191,r,0,143,396,121,84.62,84.62,0,0
Frag,169453,2715614,169594,2715473,r,0,142,400,121,85.21,85.21,0,0
Frag,169599,2715469,171408,2713660,r,0,1810,7088,1791,98.95,98.95,0,0
Frag,171684,2713390,171768,2713306,r,0,85,332,84,98.82,98.82,0,0
Frag,171786,2713297,174735,2710348,r,0,2950,11560,2920,98.98,98.98,0,0
Frag,174891,2710286,175090,2710087,r,0,200,768,196,98.00,98.00,0,0
Frag,659343,2228753,660110,2227986,r,0,768,2496,696,90.62,90.62,0,0
Frag,609531,2282137,609614,2282054,r,0,84,232,71,84.52,84.52,0,0
Frag,2318080,573768,2318456,573392,r,0,377,1060,321,85.15,85.15,0,0
Frag,214055,2698499,214197,2698357,r,0,143,372,118,82.52,82.52,0,0
Frag,1306340,1617346,1307399,1616287,r,0,1060,4104,1043,98.40,98.40,0,0
Frag,263937,2668343,264035,2668245,r,0,99,284,85,85.86,85.86,0,0
Frag,2236604,704732,2236680,704656,r,0,77,212,65,84.42,84.42,0,0
Frag,273809,2668308,273918,2668199,r,0,110,336,97,88.18,88.18,0,0
Frag,2669274,280489,2670041,279722,r,0,768,3008,760,98.96,98.96,0,0
Frag,1426578,1532609,1426654,1532533,r,0,77,212,65,84.42,84.42,0,0
Frag,1426578,1532787,1426654,1532711,r,0,77,212,65,84.42,84.42,0,0
Frag,2669271,291963,2670042,291192,r,0,772,3016,763,98.83,98.83,0,0
Frag,263952,2698494,264033,2698413,r,0,82,272,75,91.46,91.46,0,0
Frag,761977,2228753,762744,2227986,r,0,768,3072,768,100.00,100.00,0,0
Frag,778206,2228753,778973,2227986,r,0,768,3056,766,99.74,99.74,0,0
Frag,304061,2713537,304292,2713306,r,0,232,792,215,92.67,92.67,0,0
Frag,304310,2713297,304871,2712736,r,0,562,2248,562,100.00,100.00,0,0
Frag,304882,2712727,306200,2711409,r,0,1319,5268,1318,99.92,99.92,0,0
Frag,306206,2711405,307493,2710118,r,0,1288,5080,1279,99.30,99.30,0,0
Frag,302051,2715632,302210,2715473,r,0,160,424,133,83.12,83.12,0,0
Frag,302215,2715469,304040,2713644,r,0,1826,7136,1805,98.85,98.85,0,0
Frag,2236539,812545,2236688,812396,r,0,150,416,127,84.67,84.67,0,0
Frag,345275,2713537,347403,2711409,r,0,2129,8308,2103,98.78,98.78,0,0
Frag,347409,2711405,348466,2710348,r,0,1058,4184,1052,99.43,99.43,0,0
Frag,343502,2715396,345254,2713644,r,0,1753,6940,1744,99.49,99.49,0,0
Frag,348622,2710286,348763,2710145,r,0,142,536,138,97.18,97.18,0,0
Frag,348902,2710174,348989,2710087,r,0,88,296,81,92.05,92.05,0,0
Frag,1527602,1532617,1527751,1532468,r,0,150,416,127,84.67,84.67,0,0
Frag,1527602,1532795,1527751,1532646,r,0,150,416,127,84.67,84.67,0,0
Frag,2797386,280489,2798153,279722,r,0,768,3000,759,98.83,98.83,0,0
Frag,543118,2540475,543245,2540348,r,0,128,344,107,83.59,83.59,0,0
Frag,2701744,382043,2702453,381334,r,0,710,2832,709,99.86,99.86,0,0
Frag,2797380,291966,2798153,291193,r,0,774,3008,763,98.58,98.58,0,0
Frag,2813842,320660,2815173,319329,r,0,1332,5320,1331,99.92,99.92,0,0
Frag,214053,2930112,214117,2930048,r,0,65,228,61,93.85,93.85,0,0
Frag,609532,2540401,609618,2540315,r,0,87,220,71,81.61,81.61,0,0
Frag,2940331,217473,2940414,217390,r,0,84,216,69,82.14,82.14,0,0
Frag,668500,2506510,669872,2505138,r,0,1373,5436,1366,99.49,99.49,0,0
Frag,2489451,704767,2489562,704656,r,0,112,352,100,89.29,89.29,0,0
Frag,2489420,712225,2489565,712080,r,0,146,392,122,83.56,83.56,0,0
Frag,543121,2668333,543246,2668208,r,0,126,352,107,84.92,84.92,0,0
Frag,1426578,1798060,1426689,1797949,r,0,112,352,100,89.29,89.29,0,0
Frag,997473,2228753,998244,2227982,r,0,772,3080,771,99.87,99.87,0,0
Frag,1434002,1798063,1434147,1797918,r,0,146,392,122,83.56,83.56,0,0
Frag,1009057,2226789,1009141,2226705,r,0,85,204,68,80.00,80.00,0,0
Frag,543116,2698504,543245,2698375,r,0,130,368,111,85.38,85.38,0,0
Frag,2669274,577815,2670042,577047,r,0,769,3060,767,99.74,99.74,0,0
Frag,1019007,2228754,1019775,2227986,r,0,769,3068,768,99.87,99.87,0,0
Frag,2155441,1092335,2156701,1091075,r,0,1261,5044,1261,100.00,100.00,0,0
Frag,2365512,896587,2365604,896495,r,0,93,276,81,87.10,87.10,0,0
Frag,975111,2307799,975194,2307716,r,0,84,216,69,82.14,82.14,0,0
Frag,1632413,1673319,1632505,1673227,r,0,93,276,81,87.10,87.10,0,0
Frag,609530,2698430,609611,2698349,r,0,82,240,71,86.59,86.59,0,0
Frag,3296272,20562,3297039,19795,r,0,768,3064,767,99.87,99.87,0,0
Frag,2629200,704767,2629311,704656,r,0,112,344,99,88.39,88.39,0,0
Frag,2629200,712194,2629311,712083,r,0,112,296,93,83.04,83.04,0,0
Frag,2236604,1110492,2236670,1110426,r,0,67,168,54,80.60,80.60,0,0
Frag,1426578,1936304,1426689,1936193,r,0,112,344,99,88.39,88.39,0,0
Frag,1434005,1936304,1434116,1936193,r,0,112,296,93,83.04,83.04,0,0
Frag,2864640,508120,2864725,508035,r,0,86,224,71,82.56,82.56,0,0
Frag,2797386,577815,2798153,577048,r,0,768,3072,768,100.00,100.00,0,0
Frag,1844836,1532598,1844901,1532533,r,0,66,168,54,81.82,81.82,0,0
Frag,1844836,1532776,1844901,1532711,r,0,66,168,54,81.82,81.82,0,0
Frag,3360852,20562,3361619,19795,r,0,768,3056,766,99.74,99.74,0,0
Frag,2917962,489535,2918114,489383,r,0,153,388,125,81.70,81.70,0,0
Frag,2315810,1092308,2317049,1091069,r,0,1240,4912,1234,99.52,99.52,0,0
Frag,64402,3392497,64544,3392355,r,0,143,516,136,95.10,95.10,0,0
Frag,61303,3395839,63284,3393858,r,0,1982,7760,1961,98.94,98.94,0,0
Frag,63290,3393854,64543,3392601,r,0,1254,4928,1243,99.12,99.12,0,0
Frag,59383,3397851,61119,3396115,r,0,1737,6876,1728,99.48,99.48,0,0
Frag,1236508,2226789,1236593,2226704,r,0,86,224,71,82.56,82.56,0,0
Frag,214066,3255124,214208,3254982,r,0,143,364,117,81.82,81.82,0,0
Frag,1217856,2282210,1218008,2282058,r,0,153,388,125,81.70,81.70,0,0
Frag,273809,3255110,273916,3255003,r,0,108,400,104,96.30,96.30,0,0
Frag,3329218,226696,3330968,224946,r,0,1751,6820,1728,98.69,98.69,0,0
Frag,3328950,227056,3329034,226972,r,0,85,340,85,100.00,100.00,0,0
Frag,3325990,230023,3327047,228966,r,0,1058,4192,1053,99.53,99.53,0,0
Frag,3325794,230220,3325990,230024,r,0,197,788,197,100.00,100.00,0,0
Frag,3327053,228962,3328941,227074,r,0,1889,7396,1869,98.94,98.94,0,0
Frag,174891,3392490,175032,3392349,r,0,142,520,136,95.77,95.77,0,0
Frag,169672,3397851,171768,3395755,r,0,2097,8276,2083,99.33,99.33,0,0
Frag,171786,3395746,174735,3392797,r,0,2950,11600,2925,99.15,99.15,0,0
Frag,174891,3392735,175025,3392601,r,0,135,532,134,99.26,99.26,0,0
Frag,384170,3187357,384295,3187232,r,0,126,376,110,87.30,87.30,0,0
Frag,3296271,280490,3297039,279722,r,0,769,3012,761,98.96,98.96,0,0
Frag,3296271,291961,3297040,291192,r,0,770,3016,762,98.96,98.96,0,0
Frag,497111,3094533,497234,3094410,r,0,124,424,115,92.74,92.74,0,0
Frag,2917971,696371,2918119,696223,r,0,149,444,130,87.25,87.25,0,0
Frag,798259,2819241,798342,2819158,r,0,84,248,73,86.90,86.90,0,0
Frag,3360851,280490,3361619,279722,r,0,769,3012,761,98.96,98.96,0,0
Frag,3360848,291964,3361619,291193,r,0,772,3016,763,98.83,98.83,0,0
Frag,1185351,2506509,1186703,2505157,r,0,1353,5396,1351,99.85,99.85,0,0
Frag,214054,3481570,214119,3481505,r,0,66,232,62,93.94,93.94,0,0
Frag,982645,2715428,984413,2713660,r,0,1769,6908,1748,98.81,98.81,0,0
Frag,984689,2713390,985343,2712736,r,0,655,2604,653,99.69,99.69,0,0
Frag,985354,2712727,986672,2711409,r,0,1319,5268,1318,99.92,99.92,0,0
Frag,986678,2711405,987735,2710348,r,0,1058,4184,1052,99.43,99.43,0,0
Frag,987891,2710286,988025,2710152,r,0,135,532,134,99.26,99.26,0,0
Frag,307318,3392497,307466,3392349,r,0,149,532,141,94.63,94.63,0,0
Frag,304208,3395839,304292,3395755,r,0,85,332,84,98.82,98.82,0,0
Frag,304310,3395746,304871,3395185,r,0,562,2248,562,100.00,100.00,0,0
Frag,304882,3395176,306200,3393858,r,0,1319,5204,1310,99.32,99.32,0,0
Frag,306206,3393854,307459,3392601,r,0,1254,4928,1243,99.12,99.12,0,0
Frag,302288,3397851,304024,3396115,r,0,1737,6836,1723,99.19,99.19,0,0
Frag,1418145,2282215,1418293,2282067,r,0,149,436,129,86.58,86.58,0,0
Frag,311277,3392600,311360,3392517,r,0,84,280,77,91.67,91.67,0,0
Frag,2324095,1398845,2324160,1398780,r,0,66,240,63,95.45,95.45,0,0
Frag,2311480,1414394,2312570,1413304,r,0,1091,4260,1078,98.81,98.81,0,0
Frag,2310678,1415197,2311483,1414392,r,0,806,3120,793,98.39,98.39,0,0
Frag,1719096,2016153,1719184,2016065,r,0,89,244,75,84.27,84.27,0,0
Frag,348622,3392490,348958,3392154,r,0,337,1260,326,96.74,96.74,0,0
Frag,345422,3395839,347403,3393858,r,0,1982,7760,1961,98.94,98.94,0,0
Frag,347409,3393854,348466,3392797,r,0,1058,4144,1047,98.96,98.96,0,0
Frag,343412,3397941,345238,3396115,r,0,1827,7228,1817,99.45,99.45,0,0
Frag,348622,3392735,348751,3392606,r,0,130,520,130,100.00,100.00,0,0
Frag,49813,3692956,51259,3691510,r,0,1447,5780,1446,99.93,99.93,0,0
Frag,263949,3481567,264020,3481496,r,0,72,192,60,83.33,83.33,0,0
Frag,311470,3440271,312655,3439086,r,0,1186,4640,1173,98.90,98.90,0,0
Frag,2137288,1614849,2139181,1612956,r,0,1894,7440,1877,99.10,99.10,0,0
Frag,2131991,1622333,2132423,1621901,r,0,433,1204,367,84.76,84.76,0,0
Frag,2132866,1621838,2133414,1621290,r,0,549,1756,494,89.98,89.98,0,0
Frag,1217849,2540482,1218008,2540323,r,0,160,432,134,83.75,83.75,0,0
Frag,2857158,912119,2857419,911858,r,0,262,944,249,95.04,95.04,0,0
Frag,2728980,1047377,2729749,1046608,r,0,770,2992,759,98.57,98.57,0,0
Frag,1801524,1983019,1801587,1982956,r,0,64,232,61,95.31,95.31,0,0
Frag,3415526,376975,3415590,376911,r,0,65,172,54,83.08,83.08,0,0
Frag,543133,3255123,543245,3255011,r,0,113,372,103,91.15,91.15,0,0
Frag,3314001,489528,3314137,489392,r,0,137,428,122,89.05,89.05,0,0
Frag,623399,3187319,623484,3187234,r,0,86,216,70,81.40,81.40,0,0
Frag,1866022,1983039,1866106,1982955,r,0,85,204,68,80.00,80.00,0,0
Frag,1329459,2529539,1329605,2529393,r,0,147,364,119,80.95,80.95,0,0
Frag,214052,3645924,214139,3645837,r,0,88,256,76,86.36,86.36,0,0
Frag,2819867,1047377,2820636,1046608,r,0,770,3000,760,98.70,98.70,0,0
Frag,1647776,2219482,1648037,2219221,r,0,262,944,249,95.04,95.04,0,0
Frag,3296262,577825,3297043,577044,r,0,782,3088,777,99.36,99.36,0,0
Frag,3633188,249621,3633274,249535,r,0,87,276,78,89.66,89.66,0,0
Frag,1217859,2668333,1217994,2668198,r,0,136,392,117,86.03,86.03,0,0
Frag,3589573,320661,3590906,319328,r,0,1334,5248,1323,99.18,99.18,0,0
Frag,1217865,2698493,1218001,2698357,r,0,137,428,122,89.05,89.05,0,0
Frag,1105672,2826578,1105736,2826514,r,0,65,180,55,84.62,84.62,0,0
Frag,679570,3255111,679654,3255027,r,0,85,292,79,92.94,92.94,0,0
Frag,3360850,577817,3361619,577048,r,0,770,3064,768,99.74,99.74,0,0
Frag,3560953,392419,3562210,391162,r,0,1258,5016,1256,99.84,99.84,0,0
Frag,1418149,2540476,1418295,2540330,r,0,147,420,126,85.71,85.71,0,0
Frag,3650085,320668,3651429,319324,r,0,1345,5332,1339,99.55,99.55,0,0
Frag,3144073,829220,3144186,829107,r,0,114,360,102,89.47,89.47,0,0
Frag,273809,3712716,273913,3712612,r,0,105,324,93,88.57,88.57,0,0
Frag,2939535,1047379,2940305,1046609,r,0,771,3004,761,98.70,98.70,0,0
Frag,1827382,2161536,1828639,2160279,r,0,1258,5032,1258,100.00,100.00,0,0
Frag,3517373,489448,3517437,489384,r,0,65,212,59,90.77,90.77,0,0
Frag,3314001,696373,3314146,696228,r,0,146,464,131,89.73,89.73,0,0
Frag,1782910,2228756,1783681,2227985,r,0,772,3000,761,98.58,98.58,0,0
Frag,543120,3481570,543194,3481496,r,0,75,244,68,90.67,90.67,0,0
Frag,3604274,437726,3604397,437603,r,0,124,440,117,94.35,94.35,0,0
Frag,1544312,2529529,1544425,2529416,r,0,114,392,106,92.98,92.98,0,0
Frag,1618248,2462265,1618816,2461697,r,0,569,1668,493,86.64,86.64,0,0
Frag,1418153,2668333,1418295,2668191,r,0,143,412,123,86.01,86.01,0,0
Frag,3605555,489522,3605669,489408,r,0,115,356,102,88.70,88.70,0,0
Frag,925640,3171518,926970,3170188,r,0,1331,5324,1331,100.00,100.00,0,0
Frag,1418150,2698502,1418295,2698357,r,0,146,456,130,89.04,89.04,0,0
Frag,3084235,1047381,3085015,1046601,r,0,781,3004,766,98.08,98.08,0,0
Frag,3633190,500981,3633275,500896,r,0,86,248,74,86.05,86.05,0,0
Frag,1910465,2228755,1911257,2227963,r,0,793,3084,782,98.61,98.61,0,0
Frag,609530,3533314,609607,3533237,r,0,78,248,70,89.74,89.74,0,0
Frag,1217857,2930112,1217921,2930048,r,0,65,212,59,90.77,90.77,0,0
Frag,543109,3645933,543205,3645837,r,0,97,284,84,86.60,86.60,0,0
Frag,3604270,593939,3604397,593812,r,0,128,504,127,99.22,99.22,0,0
Frag,3144045,1065312,3144196,1065161,r,0,152,400,126,82.89,82.89,0,0
Frag,1155237,3054204,1155350,3054091,r,0,114,320,97,85.09,85.09,0,0
Frag,3517373,696293,3517436,696230,r,0,64,216,59,92.19,92.19,0,0
Frag,661178,3553876,661948,3553106,r,0,771,3060,768,99.61,99.61,0,0
Frag,3991001,230221,3991143,230079,r,0,143,516,136,95.10,95.10,0,0
Frag,3991443,230023,3992500,228966,r,0,1058,4192,1053,99.53,99.53,0,0
Frag,3991247,230220,3991443,230024,r,0,197,772,195,98.98,98.98,0,0
Frag,3992506,228962,3993824,227644,r,0,1319,5196,1309,99.24,99.24,0,0
Frag,3993836,227634,3996600,224870,r,0,2765,10948,2751,99.49,99.49,0,0
Frag,187748,4051709,187815,4051642,r,0,68,232,63,92.65,92.65,0,0
Frag,509048,3745986,509150,3745884,r,0,103,276,86,83.50,83.50,0,0
Frag,2039573,2228753,2040340,2227986,r,0,768,3056,766,99.74,99.74,0,0
Frag,3576455,704767,3576566,704656,r,0,112,336,98,87.50,87.50,0,0
Frag,3576427,712222,3576570,712079,r,0,144,352,116,80.56,80.56,0,0
Frag,3288459,1004659,3288534,1004584,r,0,76,256,70,92.11,92.11,0,0
Frag,1632419,2668333,1632561,2668191,r,0,143,428,125,87.41,87.41,0,0
Frag,3605555,696367,3605669,696253,r,0,115,380,105,91.30,91.30,0,0
Frag,1801465,2529539,1801611,2529393,r,0,147,404,124,84.35,84.35,0,0
Frag,2701744,1633314,2702449,1632609,r,0,706,2824,706,100.00,100.00,0,0
Frag,3483584,854575,3483671,854488,r,0,88,224,72,81.82,81.82,0,0
Frag,4208004,138817,4208144,138677,r,0,141,428,124,87.94,87.94,0,0
Frag,1418152,2930111,1418215,2930048,r,0,64,208,58,90.62,90.62,0,0
Frag,659343,3703073,660111,3702305,r,0,769,2500,697,90.64,90.64,0,0
Frag,987891,3392490,988026,3392355,r,0,136,504,131,96.32,96.32,0,0
Frag,982668,3397860,985343,3395185,r,0,2676,10648,2669,99.74,99.74,0,0
Frag,982589,3397941,982666,3397864,r,0,78,288,75,96.15,96.15,0,0
Frag,985354,3395176,986672,3393858,r,0,1319,5204,1310,99.32,99.32,0,0
Frag,986678,3393854,987735,3392797,r,0,1058,4144,1047,98.96,98.96,0,0
Frag,987891,3392735,988025,3392601,r,0,135,532,134,99.26,99.26,0,0
Frag,1329470,3054205,1329584,3054091,r,0,115,276,92,80.00,80.00,0,0
Frag,1717470,2668333,1717612,2668191,r,0,143,388,120,83.92,83.92,0,0
Frag,2172967,2228753,2173734,2227986,r,0,768,3056,766,99.74,99.74,0,0
Frag,3604272,800279,3604397,800154,r,0,126,488,124,98.41,98.41,0,0
Frag,3517301,896636,3517375,896562,r,0,75,196,62,82.67,82.67,0,0
Frag,1740888,2673685,1740963,2673610,r,0,76,256,70,92.11,92.11,0,0
Frag,1426578,2996659,1426689,2996548,r,0,112,336,98,87.50,87.50,0,0
Frag,1434001,2996663,1434144,2996520,r,0,144,352,116,80.56,80.56,0,0
Frag,761977,3703073,762744,3702306,r,0,768,3072,768,100.00,100.00,0,0
Frag,1426578,3054205,1426703,3054080,r,0,126,376,110,87.30,87.30,0,0
Frag,778206,3703073,778973,3702306,r,0,768,3056,766,99.74,99.74,0,0
Frag,1434005,3054205,1434116,3054094,r,0,112,344,99,88.39,88.39,0,0
Frag,3605555,896637,3605667,896525,r,0,113,364,102,90.27,90.27,0,0
Frag,896398,3609005,896538,3608865,r,0,141,428,124,87.94,87.94,0,0
Frag,3842402,696406,3842567,696241,r,0,166,432,137,82.53,82.53,0,0
Frag,3498974,1047387,3499754,1046607,r,0,781,3012,767,98.21,98.21,0,0
Frag,1632480,2930050,1632554,2929976,r,0,75,196,62,82.67,82.67,0,0
Frag,187744,4381422,187820,4381346,r,0,77,236,68,88.31,88.31,0,0
Frag,3605555,981302,3605667,981190,r,0,113,364,102,90.27,90.27,0,0
Frag,3905390,704767,3905488,704669,r,0,99,324,90,90.91,90.91,0,0
Frag,3905360,712224,3905488,712096,r,0,129,388,113,87.60,87.60,0,0
Frag,100313,4523179,100406,4523086,r,0,94,360,92,97.87,97.87,0,0
Frag,100320,4523293,100406,4523207,r,0,87,340,86,98.85,98.85,0,0
Frag,100318,4523410,100406,4523322,r,0,89,356,89,100.00,100.00,0,0
Frag,4208006,430538,4208135,430409,r,0,130,392,114,87.69,87.69,0,0
Frag,3560953,1092333,3562213,1091073,r,0,1261,5020,1258,99.76,99.76,0,0
Frag,1109122,3553873,1109903,3553092,r,0,782,3056,773,98.85,98.85,0,0
Frag,1408025,3255080,1408095,3255010,r,0,71,232,64,90.14,90.14,0,0
Frag,1418163,3255125,1418307,3254981,r,0,145,420,125,86.21,86.21,0,0
Frag,1132605,3553875,1133397,3553083,r,0,793,3060,779,98.23,98.23,0,0
Frag,3576443,1110539,3576556,1110426,r,0,114,284,92,80.70,80.70,0,0
Frag,997473,3703073,998240,3702306,r,0,768,3064,767,99.87,99.87,0,0
Frag,1940686,2762473,1940930,2762229,r,0,245,892,234,95.51,95.51,0,0
Frag,1940577,2762583,1940684,2762476,r,0,108,408,105,97.22,97.22,0,0
Frag,1940383,2767043,1940577,2766849,r,0,195,692,184,94.36,94.36,0,0
Frag,1940223,2767204,1940388,2767039,r,0,166,440,138,83.13,83.13,0,0
Frag,4427575,280984,4427914,280645,r,0,340,1240,325,95.59,95.59,0,0
Frag,2917963,1798072,2918108,1797927,r,0,146,464,131,89.73,89.73,0,0
Frag,3905356,812548,3905427,812477,r,0,72,232,65,90.28,90.28,0,0
Frag,1019008,3703073,1019775,3702306,r,0,768,3064,767,99.87,99.87,0,0
Frag,2678526,2048271,2678632,2048165,r,0,107,396,103,96.26,96.26,0,0
Frag,2692022,2034776,2692128,2034670,r,0,107,404,104,97.20,97.20,0,0
Frag,2692025,2050075,2692109,2049991,r,0,85,340,85,100.00,100.00,0,0
Frag,2693848,2048252,2693932,2048168,r,0,85,340,85,100.00,100.00,0,0
Frag,2692025,2052484,2692128,2052381,r,0,104,392,101,97.12,97.12,0,0
Frag,2696238,2048271,2696341,2048168,r,0,104,392,101,97.12,97.12,0,0
Frag,1217856,3533386,1218016,3533226,r,0,161,396,130,80.75,80.75,0,0
Frag,1155237,3608996,1155366,3608867,r,0,130,392,114,87.69,87.69,0,0
Frag,2489429,2282204,2489574,2282059,r,0,146,464,131,89.73,89.73,0,0
Frag,4079363,696304,4079437,696230,r,0,75,236,67,89.33,89.33,0,0
Frag,4208004,607068,4208149,606923,r,0,146,376,120,82.19,82.19,0,0
Frag,3283040,1532615,3283122,1532533,r,0,83,220,69,83.13,83.13,0,0
Frag,3283040,1532793,3283122,1532711,r,0,83,220,69,83.13,83.13,0,0
Frag,3144044,1673318,3144139,1673223,r,0,96,248,79,82.29,82.29,0,0
Frag,3842429,981314,3842567,981176,r,0,139,404,120,86.33,86.33,0,0
Frag,2813840,2023063,2815181,2021722,r,0,1342,5336,1338,99.70,99.70,0,0
Frag,1844836,2996648,1844948,2996536,r,0,113,284,92,81.42,81.42,0,0
Frag,2812436,2030876,2812505,2030807,r,0,70,280,70,100.00,100.00,0,0
Frag,1527617,3315852,1527685,3315784,r,0,69,180,57,82.61,82.61,0,0
Frag,2917975,1936304,2918086,1936193,r,0,112,320,96,85.71,85.71,0,0
Frag,509039,4345533,509153,4345419,r,0,115,300,95,82.61,82.61,0,0
Frag,1302516,3553874,1303284,3553106,r,0,769,3060,767,99.74,99.74,0,0
Frag,1544305,3315867,1544425,3315747,r,0,121,356,105,86.78,86.78,0,0
Frag,659342,4207846,660110,4207078,r,0,769,2500,697,90.64,90.64,0,0
Frag,1326214,3553873,1326981,3553106,r,0,768,3056,766,99.74,99.74,0,0
Frag,3812315,1077790,3812420,1077685,r,0,106,296,90,84.91,84.91,0,0
Frag,2365508,2529482,2365597,2529393,r,0,90,240,75,83.33,83.33,0,0
Frag,2669274,2228753,2670041,2227986,r,0,768,3056,766,99.74,99.74,0,0
Frag,1844826,3054204,1844936,3054094,r,0,111,324,96,86.49,86.49,0,0
Frag,1418152,3481570,1418226,3481496,r,0,75,228,66,88.00,88.00,0,0
Frag,712370,4190063,712437,4189996,r,0,68,232,63,92.65,92.65,0,0
Frag,712471,4190063,712538,4189996,r,0,68,232,63,92.65,92.65,0,0
Frag,712573,4190062,712636,4189999,r,0,64,224,60,93.75,93.75,0,0
Frag,2236604,2668273,2236686,2668191,r,0,83,228,70,84.34,84.34,0,0
Frag,2236545,2668333,2236612,2668266,r,0,68,168,55,80.88,80.88,0,0
Frag,1355775,3553874,1356545,3553104,r,0,771,3060,768,99.61,99.61,0,0
Frag,2629200,2282182,2629311,2282071,r,0,112,320,96,85.71,85.71,0,0
Frag,4208021,704771,4208139,704653,r,0,119,412,111,93.28,93.28,0,0
Frag,4208004,712215,4208140,712079,r,0,137,364,114,83.21,83.21,0,0
Frag,1370637,3553873,1371413,3553097,r,0,777,3068,772,99.36,99.36,0,0
Frag,1329457,3609010,1329602,3608865,r,0,146,376,120,82.19,82.19,0,0
Frag,4243779,696315,4243864,696230,r,0,86,272,77,89.53,89.53,0,0
Frag,896389,4051800,896547,4051642,r,0,159,452,136,85.53,85.53,0,0
Frag,1418152,3533384,1418296,3533240,r,0,145,444,128,88.28,88.28,0,0
Frag,2938617,2016160,2938714,2016063,r,0,98,304,87,88.78,88.78,0,0
Frag,761976,4207846,762745,4207077,r,0,770,3080,770,100.00,100.00,0,0
Frag,1717480,3255125,1717618,3254987,r,0,139,404,120,86.33,86.33,0,0
Frag,4079288,896657,4079351,896594,r,0,64,200,57,89.06,89.06,0,0
Frag,778202,4207849,778973,4207078,r,0,772,3064,769,99.61,99.61,0,0
Frag,896408,4109548,896517,4109439,r,0,110,328,96,87.27,87.27,0,0
Frag,4167202,842569,4167309,842462,r,0,108,264,87,80.56,80.56,0,0
Frag,2797379,2228760,2798153,2227986,r,0,775,3076,772,99.61,99.61,0,0
Frag,2489418,2540480,2489574,2540324,r,0,157,460,136,86.62,86.62,0,0
Frag,1426575,3609000,1426693,3608882,r,0,119,412,111,93.28,93.28,0,0
Frag,1434001,3609001,1434137,3608865,r,0,137,364,114,83.21,83.21,0,0
Frag,3517301,1532608,3517436,1532473,r,0,136,352,112,82.35,82.35,0,0
Frag,3517301,1532786,3517436,1532651,r,0,136,352,112,82.35,82.35,0,0
Frag,4167248,896587,4167313,896522,r,0,66,176,55,83.33,83.33,0,0
Frag,1418152,3645922,1418237,3645837,r,0,86,264,76,88.37,88.37,0,0
Frag,1103391,3999112,1103480,3999023,r,0,90,264,78,86.67,86.67,0,0
Frag,1103394,3999207,1103480,3999121,r,0,87,268,77,88.51,88.51,0,0
Frag,3313994,1798073,3314137,1797930,r,0,144,464,130,90.28,90.28,0,0
Frag,1632512,3481484,1632575,3481421,r,0,64,200,57,89.06,89.06,0,0
Frag,1801489,3315846,1801625,3315710,r,0,137,420,121,88.32,88.32,0,0
Frag,4071590,1047376,4072357,1046609,r,0,768,2984,757,98.57,98.57,0,0
Frag,4274532,854562,4274666,854428,r,0,135,404,118,87.41,87.41,0,0
Frag,3605555,1532609,3605631,1532533,r,0,77,236,68,88.31,88.31,0,0
Frag,3605555,1532787,3605631,1532711,r,0,77,236,68,88.31,88.31,0,0
Frag,661178,4491471,661951,4490698,r,0,774,2520,702,90.70,90.70,0,0
Frag,2489437,2668322,2489568,2668191,r,0,132,392,115,87.12,87.12,0,0
Frag,2236544,2930111,2236679,2929976,r,0,136,352,112,82.35,82.35,0,0
